TIMESTAMP,UMIDADE_DHT,LDR_VALOR,N_PRESENTE,P_PRESENTE,K_PRESENTE,BLOQUEIO_EXTERNO,RELAY_STATUS,UMIDADE_BAIXA,NPK_OK,PH_OK
1711166400,52.2,1740,1,1,1,0,1,1,1,1
1711170000,60.75,1514,1,1,1,0,0,0,1,1
1711173600,49.88,2260,1,1,1,0,1,1,1,1
1711177200,61.49,2007,1,1,1,0,0,0,1,1
1711180800,61.52,2210,1,1,1,0,0,0,1,1
1711184400,78.06,2350,1,1,1,0,0,0,1,1
1711188000,73.86,1962,1,1,1,0,0,0,1,1
1711191600,74.52,1629,1,1,1,0,0,0,1,1
1711195200,88.26,1886,1,1,1,0,0,0,1,1
1711198800,75.49,1924,1,1,1,0,0,0,1,1
1711202400,72.33,1815,1,1,1,0,0,0,1,1
1711206000,89.91,2555,1,1,1,0,0,0,1,0
1711209600,75.97,1413,1,1,1,0,0,0,1,0
1711213200,82.07,2103,1,1,1,0,0,0,1,1
1711216800,77.36,1208,1,1,1,1,0,0,1,0
1711220400,81.92,1976,1,1,1,0,0,0,1,1
1711224000,69.94,1715,1,1,1,0,0,0,1,1
1711227600,66.52,1981,1,1,1,0,0,0,1,1
1711231200,60.54,1951,1,1,1,0,0,0,1,1
1711234800,61.59,1627,1,1,1,0,0,0,1,1
1711238400,60.47,1612,1,1,1,0,0,0,1,1
1711242000,56.09,1894,1,1,1,0,1,1,1,1
1711245600,65.03,2002,1,1,1,0,0,0,1,1
1711249200,63.08,1774,1,1,1,0,0,0,1,1
1711252800,59.44,2160,1,1,1,0,1,1,1,1
1711256400,62.45,1787,1,1,1,0,0,0,1,1
1711260000,56.53,1984,1,1,1,0,1,1,1,1
1711263600,56.36,1542,1,1,1,1,0,1,1,1
1711267200,64.09,2238,1,1,1,0,0,0,1,1
1711270800,71.51,1921,1,1,1,1,0,0,1,1
1711274400,83.98,1752,1,1,1,0,0,0,1,1
1711278000,84.32,1323,1,1,1,0,0,0,1,0
1711281600,81.88,1967,1,1,1,0,0,0,1,1
1711285200,89.15,1729,1,1,1,0,0,0,1,1
1711288800,87.09,1931,1,1,1,1,0,0,1,1
1711292400,84.29,2047,1,1,1,0,0,0,1,1
1711296000,80.73,1977,1,1,1,0,0,0,1,1
1711299600,80.71,2113,1,1,1,0,0,0,1,1
1711303200,83.39,1817,1,1,1,0,0,0,1,1
1711306800,77.08,2018,1,1,1,0,0,0,1,1
1711310400,78.92,2379,1,1,1,0,0,0,1,1
1711314000,74.23,1799,1,1,1,0,0,0,1,1
1711317600,71.22,2161,1,1,1,0,0,0,1,1
1711321200,52.87,1952,1,1,1,0,1,1,1,1
1711324800,56.25,1730,1,1,1,1,0,1,1,1
1711328400,54.2,1493,1,1,1,0,0,1,1,0
1711332000,52.9,2091,1,1,1,0,1,1,1,1
1711335600,56.43,2458,1,1,1,0,1,1,1,1
1711339200,50.34,2316,1,1,1,0,1,1,1,1
1711342800,61.17,2251,1,1,1,0,0,0,1,1
1711346400,58.94,1897,1,1,1,0,1,1,1,1
1711350000,69.54,2408,1,1,1,0,0,0,1,1
1711353600,68.69,2018,1,1,1,0,0,0,1,1
1711357200,70.11,2216,1,1,1,0,0,0,1,1
1711360800,69.96,1770,1,1,1,0,0,0,1,1
1711364400,79.03,2318,1,1,1,1,0,0,1,1
1711368000,79.74,2243,1,1,1,0,0,0,1,1
1711371600,74.87,1816,1,1,1,0,0,0,1,1
1711375200,82.44,1851,1,1,1,0,0,0,1,1
1711378800,90.54,2190,1,1,1,0,0,0,1,1
1711382400,90.09,1808,1,1,1,0,0,0,1,1
1711386000,77.61,1887,1,1,1,0,0,0,1,1
1711389600,74.4,2398,1,1,1,1,0,0,1,1
1711393200,81.9,1751,1,1,1,0,0,0,1,1
1711396800,75.82,2079,1,1,1,0,0,0,1,1
1711400400,66.92,1765,1,1,1,0,0,0,1,1
1711404000,61.99,2388,1,1,1,1,0,0,1,1
1711407600,62.31,1349,1,1,1,0,0,0,1,0
1711411200,45.75,1978,1,1,1,0,1,1,1,1
1711414800,54.9,2164,1,1,1,0,1,1,1,1
1711418400,74.1,2508,1,1,1,0,0,0,1,0
1711422000,58.87,2062,1,1,1,0,1,1,1,1
1711425600,53.43,2093,1,1,1,0,1,1,1,1
1711429200,62.01,1541,1,1,1,0,0,0,1,1
1711432800,65.8,2210,1,1,1,0,0,0,1,1
1711436400,61.72,1689,1,1,1,0,0,0,1,1
1711440000,63.99,2164,1,1,1,0,0,0,1,1
1711443600,70.62,2372,1,1,1,0,0,0,1,1
1711447200,77.19,1902,1,1,1,0,0,0,1,1
1711450800,74.86,1126,1,1,1,0,0,0,1,0
1711454400,82.83,2058,1,1,1,0,0,0,1,1
1711458000,81.67,2028,1,1,1,0,0,0,1,1
1711461600,79.22,1822,1,1,1,0,0,0,1,1
1711465200,91.15,1753,1,1,1,0,0,0,1,1
1711468800,85.31,2021,1,1,1,0,0,0,1,1
1711472400,87.71,2666,1,1,1,0,0,0,1,0
1711476000,75.44,1979,1,1,1,0,0,0,1,1
1711479600,77.56,1885,1,1,1,0,0,0,1,1
1711483200,75.69,1898,1,1,1,0,0,0,1,1
1711486800,72.65,2109,1,1,1,1,0,0,1,1
1711490400,58.19,1849,1,1,1,0,1,1,1,1
1711494000,64.55,1393,1,1,1,0,0,0,1,0
1711497600,64.72,1633,1,1,1,0,0,0,1,1
1711501200,52.93,1599,1,1,1,0,1,1,1,1
1711504800,47.87,1956,1,1,1,0,1,1,1,1
1711508400,52.78,1912,1,1,1,1,0,1,1,1
1711512000,60.25,2123,1,1,1,0,0,0,1,1
1711515600,55.25,1872,1,1,1,0,1,1,1,1
1711519200,63.47,2202,1,1,1,0,0,0,1,1
1711522800,65.95,1830,1,1,1,0,0,0,1,1
1711526400,69.97,1837,1,1,1,0,0,0,1,1
1711530000,63.66,2065,1,1,1,0,0,0,1,1
1711533600,75.91,2036,1,1,1,0,0,0,1,1
1711537200,81.09,2047,1,1,1,0,0,0,1,1
1711540800,75.07,1727,1,1,1,0,0,0,1,1
1711544400,82.43,2324,1,1,1,0,0,0,1,1
1711548000,79.04,1722,1,1,1,0,0,0,1,1
1711551600,92.25,1781,1,1,1,1,0,0,1,1
1711555200,78.77,1689,1,1,1,0,0,0,1,1
1711558800,94.69,1951,1,1,1,1,0,0,1,1
1711562400,74.02,1617,1,1,1,0,0,0,1,1
1711566000,75.39,1654,1,1,1,0,0,0,1,1
1711569600,80.0,1707,1,1,1,0,0,0,1,1
1711573200,66.91,1667,1,1,1,0,0,0,1,1
1711576800,58.51,1904,1,1,1,0,1,1,1,1
1711580400,61.57,2317,1,1,1,0,0,0,1,1
1711584000,53.61,1591,1,1,1,0,1,1,1,1
1711587600,61.89,1990,1,1,1,0,0,0,1,1
1711591200,56.2,1935,1,1,1,0,1,1,1,1
1711594800,57.58,1985,1,1,1,0,1,1,1,1
1711598400,55.56,2284,1,1,1,0,1,1,1,1
1711602000,52.78,1935,1,1,1,0,1,1,1,1
1711605600,58.51,2309,1,1,1,0,1,1,1,1
1711609200,67.0,1686,1,1,1,0,0,0,1,1
1711612800,66.55,1422,1,1,1,0,0,0,1,0
1711616400,72.03,2016,1,1,1,1,0,0,1,1
1711620000,81.59,1874,1,1,1,1,0,0,1,1
1711623600,80.65,2249,1,1,1,0,0,0,1,1
1711627200,73.28,1737,1,1,1,0,0,0,1,1
1711630800,84.65,1985,1,1,1,0,0,0,1,1
1711634400,88.77,1928,1,1,1,0,0,0,1,1
1711638000,74.65,1719,1,1,1,0,0,0,1,1
1711641600,84.83,2066,1,1,1,1,0,0,1,1
1711645200,88.54,1981,1,1,1,0,0,0,1,1
1711648800,74.92,2053,1,1,1,0,0,0,1,1
1711652400,79.27,2046,1,1,1,0,0,0,1,1
1711656000,81.09,1569,1,1,1,0,0,0,1,1
1711659600,68.02,2130,1,1,1,0,0,0,1,1
1711663200,63.02,1790,1,1,1,0,0,0,1,1
1711666800,63.79,1628,1,1,1,0,0,0,1,1
1711670400,55.75,2228,1,1,1,0,1,1,1,1
1711674000,67.76,1991,1,1,1,0,0,0,1,1
1711677600,55.25,2195,1,1,1,0,1,1,1,1
1711681200,55.88,1962,1,1,1,0,1,1,1,1
1711684800,50.08,2173,1,1,1,0,1,1,1,1
1711688400,56.65,1783,1,1,1,0,1,1,1,1
1711692000,62.5,1924,1,1,1,0,0,0,1,1
1711695600,56.16,1825,1,1,1,0,1,1,1,1
1711699200,63.09,2267,1,1,1,0,0,0,1,1
1711702800,61.66,1934,1,1,1,0,0,0,1,1
1711706400,75.51,2220,1,1,1,0,0,0,1,1
1711710000,83.07,1893,1,1,1,1,0,0,1,1
1711713600,77.77,1814,1,1,1,1,0,0,1,1
1711717200,85.74,1415,1,1,1,0,0,0,1,0
1711720800,84.44,2516,1,1,1,0,0,0,1,0
1711724400,87.1,2509,1,1,1,0,0,0,1,0
1711728000,85.34,1237,1,1,1,0,0,0,1,0
1711731600,82.74,1621,1,1,1,0,0,0,1,1
1711735200,77.35,1829,1,1,1,0,0,0,1,1
1711738800,72.89,2088,1,1,1,0,0,0,1,1
1711742400,73.55,2631,1,1,1,0,0,0,1,0
1711746000,71.88,1854,1,1,1,0,0,0,1,1
1711749600,68.72,2379,1,1,1,1,0,0,1,1
1711753200,59.61,1810,1,1,1,0,1,1,1,1
1711756800,60.74,2406,1,1,1,0,0,0,1,1
1711760400,60.46,1970,1,1,1,0,0,0,1,1
1711764000,62.16,2109,1,1,1,0,0,0,1,1
1711767600,51.39,1841,0,0,0,0,0,1,0,1
1711771200,53.31,2201,0,0,0,0,0,1,0,1
1711774800,50.61,2365,0,0,0,1,0,1,0,1
1711778400,60.5,2309,0,0,0,0,0,0,0,1
1711782000,63.67,1788,0,0,0,0,0,0,0,1
1711785600,67.67,2176,0,0,0,0,0,0,0,1
1711789200,71.0,2473,0,0,0,0,0,0,0,1
1711792800,72.39,1833,0,0,0,0,0,0,0,1
1711796400,82.46,2500,0,0,0,0,0,0,0,0
1711800000,84.38,2320,0,0,0,0,0,0,0,1
1711803600,81.18,2118,0,0,0,0,0,0,0,1
1711807200,86.21,1746,0,0,0,0,0,0,0,1
1711810800,78.39,1761,0,0,0,0,0,0,0,1
1711814400,83.39,2114,0,0,0,0,0,0,0,1
1711818000,83.78,2522,0,0,0,0,0,0,0,0
1711821600,81.19,2342,0,0,0,0,0,0,0,1
1711825200,77.27,2639,0,0,0,0,0,0,0,0
1711828800,75.4,1983,0,0,0,0,0,0,0,1
1711832400,72.39,2072,0,0,0,0,0,0,0,1
1711836000,67.91,2267,0,0,0,0,0,0,0,1
1711839600,58.07,2473,0,0,0,0,0,1,0,1
1711843200,63.52,1503,0,0,0,0,0,0,0,1
1711846800,56.75,2397,0,0,0,0,0,1,0,1
1711850400,60.31,2070,0,0,0,0,0,0,0,1
1711854000,53.52,2159,0,0,0,0,0,1,0,1
1711857600,50.24,2378,0,0,0,0,0,1,0,1
1711861200,62.03,1897,0,0,0,0,0,0,0,1
1711864800,52.69,2184,0,0,0,0,0,1,0,1
1711868400,56.59,2117,0,0,0,0,0,1,0,1
1711872000,70.65,1544,0,0,0,0,0,0,0,1
1711875600,67.28,1556,0,0,0,0,0,0,0,1
1711879200,75.09,2024,0,0,0,0,0,0,0,1
1711882800,78.61,2118,0,0,0,1,0,0,0,1
1711886400,81.39,2387,0,0,0,0,0,0,0,1
1711890000,85.07,1629,0,0,0,0,0,0,0,1
1711893600,86.6,2334,0,0,0,0,0,0,0,1
1711897200,75.12,1862,0,0,0,0,0,0,0,1
1711900800,77.59,2031,0,0,0,0,0,0,0,1
1711904400,78.12,1959,0,0,0,1,0,0,0,1
1711908000,81.82,1548,0,0,0,0,0,0,0,1
1711911600,76.55,2202,0,0,0,0,0,0,0,1
1711915200,73.88,2177,0,0,0,0,0,0,0,1
1711918800,68.55,1929,0,0,0,0,0,0,0,1
1711922400,72.12,2287,0,0,0,0,0,0,0,1
1711926000,60.12,1848,0,0,0,0,0,0,0,1
1711929600,62.53,2133,0,0,0,0,0,0,0,1
1711933200,48.05,1825,0,0,0,0,0,1,0,1
1711936800,56.35,2153,0,0,0,0,0,1,0,1
1711940400,57.14,1980,0,0,0,0,0,1,0,1
1711944000,49.08,2321,0,0,0,0,0,1,0,1
1711947600,62.4,2032,0,0,0,0,0,0,0,1
1711951200,68.92,1971,0,0,0,0,0,0,0,1
1711954800,73.44,1821,0,0,0,0,0,0,0,1
1711958400,65.05,1989,0,0,0,0,0,0,0,1
1711962000,70.48,2026,0,0,0,0,0,0,0,1
1711965600,74.84,2421,0,0,0,0,0,0,0,1
1711969200,76.28,1955,0,0,0,0,0,0,0,1
1711972800,73.39,2524,0,0,0,0,0,0,0,0
1711976400,79.22,2005,0,0,0,0,0,0,0,1
1711980000,87.18,2363,0,0,0,0,0,0,0,1
1711983600,87.82,2185,0,0,0,0,0,0,0,1
1711987200,89.9,2163,0,0,0,0,0,0,0,1
1711990800,89.38,2609,0,0,0,0,0,0,0,0
1711994400,81.69,1668,0,0,0,0,0,0,0,1
1711998000,87.62,2315,0,0,0,0,0,0,0,1
1712001600,78.48,1964,0,0,0,0,0,0,0,1
1712005200,68.81,1248,0,0,0,1,0,0,0,0
1712008800,73.7,2161,0,0,0,0,0,0,0,1
1712012400,62.2,2092,0,0,0,0,0,0,0,1
1712016000,52.18,2019,0,0,0,0,0,1,0,1
1712019600,54.59,2009,0,0,0,1,0,1,0,1
1712023200,64.15,2082,0,0,0,0,0,0,0,1
1712026800,56.53,2500,0,0,0,0,0,1,0,0
1712030400,53.22,1560,0,0,0,0,0,1,0,1
1712034000,61.74,2146,0,0,0,0,0,0,0,1
1712037600,62.12,1331,0,0,0,0,0,0,0,0
1712041200,58.26,2587,0,0,0,0,0,1,0,0
1712044800,62.25,1544,0,0,0,0,0,0,0,1
1712048400,71.49,2365,0,0,0,0,0,0,0,1
1712052000,71.97,1922,0,0,0,0,0,0,0,1
1712055600,78.03,2052,0,0,0,0,0,0,0,1
1712059200,80.89,2357,0,0,0,0,0,0,0,1
1712062800,89.38,1775,0,0,0,0,0,0,0,1
1712066400,89.01,2597,0,0,0,1,0,0,0,0
1712070000,78.11,2148,0,0,0,0,0,0,0,1
1712073600,79.97,1441,0,0,0,0,0,0,0,0
1712077200,87.4,1790,0,0,0,1,0,0,0,1
1712080800,73.68,1962,0,0,0,0,0,0,0,1
1712084400,76.56,2319,0,0,0,0,0,0,0,1
1712088000,78.46,2396,0,0,0,1,0,0,0,1
1712091600,78.56,2582,0,0,0,0,0,0,0,0
1712095200,62.87,2082,0,0,0,0,0,0,0,1
1712098800,61.26,2238,0,0,0,0,0,0,0,1
1712102400,67.07,2099,0,0,0,0,0,0,0,1
1712106000,56.42,2088,0,0,0,0,0,1,0,1
1712109600,64.76,1960,0,0,0,0,0,0,0,1
1712113200,59.44,1845,0,0,0,0,0,1,0,1
1712116800,53.95,1693,0,0,0,0,0,1,0,1
1712120400,52.48,2032,0,0,0,0,0,1,0,1
1712124000,63.6,2108,0,0,0,0,0,0,0,1
1712127600,64.69,2466,0,0,0,0,0,0,0,1
1712131200,73.38,1670,0,0,0,0,0,0,0,1
1712134800,72.19,1867,0,0,0,0,0,0,0,1
1712138400,74.53,2445,0,0,0,0,0,0,0,1
1712142000,87.93,2271,0,0,0,0,0,0,0,1
1712145600,80.09,1961,0,0,0,0,0,0,0,1
1712149200,84.84,2397,0,0,0,0,0,0,0,1
1712152800,79.04,2013,0,0,0,0,0,0,0,1
1712156400,86.38,2435,0,0,0,0,0,0,0,1
1712160000,89.6,1368,0,0,0,0,0,0,0,0
1712163600,71.98,2069,0,0,0,0,0,0,0,1
1712167200,84.89,2251,0,0,0,0,0,0,0,1
1712170800,83.21,2056,0,0,0,0,0,0,0,1
1712174400,72.83,2325,0,0,0,0,0,0,0,1
1712178000,65.73,1905,0,0,0,0,0,0,0,1
1712181600,61.14,2062,0,0,0,0,0,0,0,1
1712185200,70.8,1841,0,0,0,0,0,0,0,1
1712188800,61.43,2135,0,0,0,0,0,0,0,1
1712192400,58.81,2283,0,0,0,0,0,1,0,1
1712196000,57.08,1666,0,0,0,0,0,1,0,1
1712199600,49.18,1791,1,1,1,0,1,1,1,1
1712203200,57.13,2028,1,1,1,1,0,1,1,1
1712206800,73.1,1787,1,1,1,0,0,0,1,1
1712210400,63.14,1966,1,1,1,0,0,0,1,1
1712214000,58.69,1632,1,1,1,0,1,1,1,1
1712217600,61.67,2154,1,1,1,1,0,0,1,1
1712221200,67.12,1788,1,1,1,0,0,0,1,1
1712224800,78.51,2241,1,1,1,0,0,0,1,1
1712228400,69.87,1937,1,1,1,0,0,0,1,1
1712232000,80.45,2287,1,1,1,0,0,0,1,1
1712235600,83.21,2070,1,1,1,0,0,0,1,1
1712239200,85.24,2158,1,1,1,0,0,0,1,1
1712242800,88.24,2217,1,1,1,0,0,0,1,1
1712246400,88.8,1919,1,1,1,0,0,0,1,1
1712250000,88.69,1890,1,1,1,0,0,0,1,1
1712253600,75.39,1816,1,1,1,0,0,0,1,1
1712257200,67.38,2451,1,1,1,0,0,0,1,1
1712260800,87.84,1977,1,1,1,0,0,0,1,1
1712264400,79.28,2091,1,1,1,0,0,0,1,1
1712268000,75.52,1999,1,1,1,0,0,0,1,1
1712271600,67.46,1811,1,1,1,0,0,0,1,1
1712275200,69.27,2176,1,1,1,0,0,0,1,1
1712278800,55.25,1956,1,1,1,0,1,1,1,1
1712282400,56.1,2065,1,1,1,0,1,1,1,1
1712286000,54.81,1478,1,1,1,0,0,1,1,0
1712289600,58.79,1794,1,1,1,0,1,1,1,1
1712293200,55.46,1707,1,1,1,0,1,1,1,1
1712296800,51.5,1573,1,1,1,0,1,1,1,1
1712300400,70.76,2614,1,1,1,0,0,0,1,0
1712304000,70.96,2103,1,1,1,0,0,0,1,1
1712307600,65.45,2225,1,1,1,0,0,0,1,1
1712311200,86.08,1477,1,1,1,1,0,0,1,0
1712314800,78.33,2185,1,1,1,0,0,0,1,1
1712318400,89.21,1756,1,1,1,0,0,0,1,1
1712322000,75.37,2194,1,1,1,0,0,0,1,1
1712325600,78.44,1860,1,1,1,0,0,0,1,1
1712329200,84.35,1976,1,1,1,0,0,0,1,1
1712332800,73.24,2056,1,1,1,0,0,0,1,1
1712336400,75.52,1943,1,1,1,0,0,0,1,1
1712340000,79.84,1998,1,1,1,0,0,0,1,1
1712343600,81.35,1992,1,1,1,0,0,0,1,1
1712347200,79.93,2060,1,1,1,0,0,0,1,1
1712350800,64.23,2492,1,1,1,0,0,0,1,1
1712354400,70.74,1940,1,1,1,0,0,0,1,1
1712358000,59.29,2572,1,1,1,0,0,1,1,0
1712361600,65.24,1782,1,1,1,0,0,0,1,1
1712365200,51.33,1603,1,1,1,1,0,1,1,1
1712368800,55.61,1916,1,1,1,0,1,1,1,1
1712372400,62.23,2226,1,1,1,0,0,0,1,1
1712376000,57.15,2466,1,1,1,0,1,1,1,1
1712379600,57.46,2268,1,1,1,0,1,1,1,1
1712383200,50.21,1802,1,1,1,1,0,1,1,1
1712386800,62.48,2061,1,1,1,0,0,0,1,1
1712390400,68.36,1540,1,1,1,0,0,0,1,1
1712394000,81.38,2218,1,1,1,0,0,0,1,1
1712397600,72.33,2065,1,1,1,0,0,0,1,1
1712401200,78.62,1920,1,1,1,0,0,0,1,1
1712404800,82.28,1201,1,1,1,0,0,0,1,0
1712408400,87.48,2253,1,1,1,0,0,0,1,1
1712412000,81.95,2162,1,1,1,0,0,0,1,1
1712415600,77.62,1000,1,1,1,0,0,0,1,0
1712419200,78.9,1649,1,1,1,0,0,0,1,1
1712422800,77.84,2009,1,1,1,0,0,0,1,1
1712426400,76.61,1672,1,1,1,0,0,0,1,1
1712430000,73.52,2204,1,1,1,0,0,0,1,1
1712433600,84.45,1637,1,1,1,0,0,0,1,1
1712437200,71.26,1927,1,1,1,1,0,0,1,1
1712440800,72.51,1976,1,1,1,0,0,0,1,1
1712444400,56.73,2002,1,1,1,0,1,1,1,1
1712448000,52.15,1482,1,1,1,0,0,1,1,0
1712451600,55.21,2365,1,1,1,0,1,1,1,1
1712455200,61.62,2068,1,1,1,0,0,0,1,1
1712458800,56.68,2062,1,1,1,0,1,1,1,1
1712462400,53.31,2453,1,1,1,0,1,1,1,1
1712466000,60.49,2628,1,1,1,0,0,0,1,0
1712469600,55.83,1989,1,1,1,0,1,1,1,1
1712473200,56.55,2292,1,1,1,0,1,1,1,1
1712476800,66.95,1843,1,1,1,0,0,0,1,1
1712480400,63.67,1777,1,1,1,0,0,0,1,1
1712484000,65.88,2020,1,1,1,0,0,0,1,1
1712487600,73.07,1766,1,1,1,0,0,0,1,1
1712491200,82.8,1740,1,1,1,0,0,0,1,1
1712494800,78.72,1794,1,1,1,0,0,0,1,1
1712498400,85.89,1862,1,1,1,1,0,0,1,1
1712502000,83.27,1899,1,1,1,0,0,0,1,1
1712505600,90.98,1796,1,1,1,0,0,0,1,1
1712509200,82.43,2208,1,1,1,0,0,0,1,1
1712512800,80.81,2203,1,1,1,0,0,0,1,1
1712516400,81.93,1803,1,1,1,0,0,0,1,1
1712520000,68.83,2154,1,1,1,0,0,0,1,1
1712523600,70.88,2090,1,1,1,0,0,0,1,1
1712527200,61.36,1846,1,1,1,0,0,0,1,1
1712530800,63.93,1918,1,1,1,0,0,0,1,1
1712534400,60.55,1832,1,1,1,0,0,0,1,1
1712538000,50.61,1843,1,1,1,0,1,1,1,1
1712541600,54.64,1874,1,1,1,0,1,1,1,1
1712545200,50.05,1989,1,1,1,0,1,1,1,1
1712548800,57.85,2240,1,1,1,0,1,1,1,1
1712552400,58.94,2617,1,1,1,0,0,1,1,0
1712556000,71.37,1732,1,1,1,0,0,0,1,1
1712559600,52.88,1633,1,1,1,0,1,1,1,1
1712563200,68.47,1574,1,1,1,0,0,0,1,1
1712566800,62.35,2187,1,1,1,0,0,0,1,1
1712570400,65.76,2283,1,1,1,0,0,0,1,1
1712574000,86.03,2151,1,1,1,0,0,0,1,1
1712577600,81.78,2242,1,1,1,0,0,0,1,1
1712581200,89.08,2444,1,1,1,0,0,0,1,1
1712584800,82.71,1744,1,1,1,0,0,0,1,1
1712588400,86.28,1802,1,1,1,0,0,0,1,1
1712592000,85.34,2330,1,1,1,0,0,0,1,1
1712595600,87.19,1661,1,1,1,0,0,0,1,1
1712599200,74.02,1717,1,1,1,0,0,0,1,1
1712602800,84.14,1600,1,1,1,0,0,0,1,1
1712606400,73.39,2660,1,1,1,0,0,0,1,0
1712610000,66.01,2006,1,1,1,0,0,0,1,1
1712613600,61.73,2314,1,1,1,0,0,0,1,1
1712617200,58.51,2200,1,1,1,0,1,1,1,1
1712620800,60.35,2289,1,1,1,0,0,0,1,1
1712624400,55.11,1501,1,1,1,0,1,1,1,1
1712628000,55.0,1768,1,1,1,0,1,1,1,1
1712631600,55.02,2001,1,1,1,0,1,1,1,1
1712635200,59.96,1745,1,1,1,0,1,1,1,1
1712638800,51.78,2147,1,1,1,0,1,1,1,1
1712642400,59.46,2017,1,1,1,0,1,1,1,1
1712646000,60.71,1811,1,1,1,0,0,0,1,1
1712649600,69.85,1631,1,1,1,0,0,0,1,1
1712653200,62.74,1869,1,1,1,0,0,0,1,1
1712656800,70.84,1988,1,1,1,0,0,0,1,1
1712660400,71.51,2435,1,1,1,0,0,0,1,1
1712664000,82.89,1591,1,1,1,0,0,0,1,1
1712667600,76.15,2103,1,1,1,0,0,0,1,1
1712671200,83.73,1518,1,1,1,0,0,0,1,1
1712674800,93.94,1926,1,1,1,0,0,0,1,1
1712678400,86.49,1575,1,1,1,0,0,0,1,1
1712682000,91.63,1648,1,1,1,0,0,0,1,1
1712685600,93.61,1683,1,1,1,0,0,0,1,1
1712689200,85.83,1057,1,1,1,0,0,0,1,0
1712692800,75.41,1992,1,1,1,0,0,0,1,1
1712696400,61.48,1876,1,1,1,0,0,0,1,1
1712700000,63.74,2107,1,1,1,0,0,0,1,1
1712703600,66.66,2390,1,1,1,1,0,0,1,1
1712707200,54.08,2239,1,1,1,0,1,1,1,1
1712710800,60.15,2536,1,1,1,0,0,0,1,0
1712714400,49.94,2155,1,1,1,0,1,1,1,1
1712718000,54.59,2119,1,1,1,0,1,1,1,1
1712721600,61.53,1820,1,1,1,0,0,0,1,1
1712725200,57.93,1611,1,1,1,0,1,1,1,1
1712728800,56.58,2217,1,1,1,0,1,1,1,1
1712732400,67.76,1752,1,1,1,0,0,0,1,1
1712736000,62.97,1786,1,1,1,0,0,0,1,1
1712739600,77.57,1738,1,1,1,0,0,0,1,1
1712743200,67.4,2007,1,1,1,0,0,0,1,1
1712746800,85.0,1493,1,1,1,0,0,0,1,0
1712750400,82.68,1981,1,1,1,0,0,0,1,1
1712754000,93.69,1461,1,1,1,0,0,0,1,0
1712757600,88.05,2153,1,1,1,0,0,0,1,1
1712761200,82.62,1883,1,1,1,0,0,0,1,1
1712764800,80.54,2148,1,1,1,0,0,0,1,1
1712768400,88.37,1780,1,1,1,0,0,0,1,1
1712772000,76.59,1904,1,1,1,0,0,0,1,1
1712775600,78.4,1656,1,1,1,0,0,0,1,1
1712779200,70.57,1527,1,1,1,0,0,0,1,1
1712782800,74.97,1966,1,1,1,1,0,0,1,1
1712786400,69.99,2363,1,1,1,0,0,0,1,1
1712790000,66.84,1580,1,1,1,1,0,0,1,1
1712793600,60.57,1802,1,1,1,0,0,0,1,1
1712797200,53.79,1732,1,1,1,0,1,1,1,1
1712800800,55.5,1867,1,1,1,0,1,1,1,1
1712804400,52.86,2290,1,1,1,0,1,1,1,1
1712808000,54.48,2227,1,1,1,1,0,1,1,1
1712811600,59.22,2139,1,1,1,0,1,1,1,1
1712815200,68.48,2301,1,1,1,0,0,0,1,1
1712818800,65.43,1798,1,1,1,0,0,0,1,1
1712822400,65.22,1782,1,1,1,0,0,0,1,1
1712826000,74.12,2003,1,1,1,0,0,0,1,1
1712829600,78.02,1454,1,1,1,0,0,0,1,0
1712833200,78.76,2331,1,1,1,0,0,0,1,1
1712836800,77.15,2198,1,1,1,0,0,0,1,1
1712840400,80.82,1755,1,1,1,0,0,0,1,1
1712844000,93.05,2708,1,1,1,1,0,0,1,0
1712847600,85.93,2301,1,1,1,1,0,0,1,1
1712851200,85.06,1990,1,1,1,0,0,0,1,1
1712854800,82.74,1715,1,1,1,0,0,0,1,1
1712858400,74.92,2039,1,1,1,0,0,0,1,1
1712862000,77.65,1705,1,1,1,0,0,0,1,1
1712865600,62.37,1574,1,1,1,0,0,0,1,1
1712869200,72.35,2680,1,1,1,0,0,0,1,0
1712872800,73.54,2106,1,1,1,0,0,0,1,1
1712876400,60.73,1677,1,1,1,0,0,0,1,1
1712880000,63.71,2040,1,1,1,0,0,0,1,1
1712883600,54.07,1482,1,1,1,0,0,1,1,0
1712887200,58.98,1718,1,1,1,0,1,1,1,1
1712890800,60.26,1605,1,1,1,0,0,0,1,1
1712894400,60.59,1715,1,1,1,1,0,0,1,1
1712898000,50.83,1698,1,1,1,0,1,1,1,1
1712901600,58.48,2409,1,1,1,0,1,1,1,1
1712905200,61.44,2311,1,1,1,0,0,0,1,1
1712908800,59.66,1932,1,1,1,0,1,1,1,1
1712912400,73.02,2076,1,1,1,0,0,0,1,1
1712916000,63.71,2095,1,1,1,0,0,0,1,1
1712919600,81.02,1764,1,1,1,0,0,0,1,1
1712923200,74.99,1951,1,1,1,1,0,0,1,1
1712926800,90.87,2361,1,1,1,0,0,0,1,1
1712930400,86.48,2427,1,1,1,0,0,0,1,1
1712934000,84.24,2261,1,1,1,0,0,0,1,1
1712937600,84.35,2126,1,1,1,1,0,0,1,1
1712941200,78.46,1966,1,1,1,0,0,0,1,1
1712944800,75.18,1246,1,1,1,0,0,0,1,0
1712948400,79.06,1809,1,1,1,1,0,0,1,1
